,a,p,q,num_vol,rolling,distance_threshold,retrace_threshold,offset_threshold,duration,average_holding_duration,profit,return,max_drawDown,caimar_ratio,trade_times,win_rate,profit_factor,sharp_ratio
5318,0.8500000000000002,1,1,1,20,0.06999999999999999,0.06999999999999999,0.085,361,124.0,552048.046875,0.552048046875,0.2353693956231656,2.34545381489974,2,0.5,,0.09031368975310348
5319,0.8500000000000002,1,1,1,20,0.06999999999999999,0.06999999999999999,0.1,361,124.0,552048.046875,0.552048046875,0.2353693956231656,2.34545381489974,2,0.5,,0.09031368975310348
5320,0.8500000000000002,1,1,1,20,0.06999999999999999,0.08999999999999998,0.01,361,7.0,407740.0390625,0.4077400390624999,0.10211153682662266,3.9930849317723065,19,0.5263157894736842,2.2649136109053263,0.09152561137286389
5321,0.8500000000000002,1,1,1,20,0.06999999999999999,0.08999999999999998,0.025,361,14.083333333333334,448074.0234375,0.4480740234375,0.13180145972359236,3.3996135124541045,12,0.5,2.7278004426891194,0.08584552228423088
5322,0.8500000000000002,1,1,1,20,0.06999999999999999,0.08999999999999998,0.04,361,34.142857142857146,652921.484375,0.652921484375,0.16971401330257874,3.8471866386832954,7,0.7142857142857143,6.341835422102981,0.10995875064755899
5323,0.8500000000000002,1,1,1,20,0.06999999999999999,0.08999999999999998,0.05500000000000001,361,48.8,512577.734375,0.512577734375,0.18966092218372266,2.702600664772003,5,0.8,6.34793603827759,0.08517535701955803
5324,0.8500000000000002,1,1,1,20,0.06999999999999999,0.08999999999999998,0.07,361,124.0,746236.1328125,0.7462361328125,0.1320424938906558,5.651484691212035,2,0.5,,0.12305957041695749
5325,0.8500000000000002,1,1,1,20,0.06999999999999999,0.08999999999999998,0.085,361,124.0,552048.046875,0.552048046875,0.2353693956231656,2.34545381489974,2,0.5,,0.09031368975310348
5326,0.8500000000000002,1,1,1,20,0.06999999999999999,0.08999999999999998,0.1,361,124.0,552048.046875,0.552048046875,0.2353693956231656,2.34545381489974,2,0.5,,0.09031368975310348
5327,0.8500000000000002,1,1,1,20,0.06999999999999999,0.10999999999999997,0.01,361,7.294117647058823,405206.4453125,0.40520644531249994,0.10211153682662266,3.968272909264979,17,0.5294117647058824,2.2026285981930345,0.09139119983862143
5328,0.8500000000000002,1,1,1,20,0.06999999999999999,0.10999999999999997,0.025,361,14.818181818181818,446630.46875,0.44663046875,0.13180145972359236,3.3886610185247705,11,0.5454545454545454,2.6541151281049724,0.08582397018914006
5329,0.8500000000000002,1,1,1,20,0.06999999999999999,0.10999999999999997,0.04,361,39.0,632111.9140625,0.6321119140625,0.16423058782523758,3.84892925509801,6,0.6666666666666666,6.171583251705398,0.10659392230772011
5330,0.8500000000000002,1,1,1,20,0.06999999999999999,0.10999999999999997,0.05500000000000001,361,59.75,491768.1640625,0.4917681640625,0.1838600765558881,2.674687040680182,4,0.75,6.130821162714399,0.08178797402289509
5331,0.8500000000000002,1,1,1,20,0.06999999999999999,0.10999999999999997,0.07,361,124.0,746236.1328125,0.7462361328125,0.1320424938906558,5.651484691212035,2,0.5,,0.12305957041695749
5332,0.8500000000000002,1,1,1,20,0.06999999999999999,0.10999999999999997,0.085,361,124.0,552048.046875,0.552048046875,0.2353693956231656,2.34545381489974,2,0.5,,0.09031368975310348
5333,0.8500000000000002,1,1,1,20,0.06999999999999999,0.10999999999999997,0.1,361,124.0,552048.046875,0.552048046875,0.2353693956231656,2.34545381489974,2,0.5,,0.09031368975310348
5334,0.8500000000000002,1,1,1,20,0.06999999999999999,0.12999999999999998,0.01,361,6.705882352941177,302104.4921875,0.3021044921875,0.10435387340328783,2.895000274881811,17,0.5294117647058824,1.89662814140845,0.07167739446882576
5335,0.8500000000000002,1,1,1,20,0.06999999999999999,0.12999999999999998,0.025,361,14.0,372792.3828125,0.37279238281249993,0.13180145972359236,2.8284389535161605,11,0.5454545454545454,2.3806526047769916,0.07366599999824275
5336,0.8500000000000002,1,1,1,20,0.06999999999999999,0.12999999999999998,0.04,361,45.2,555891.9921875,0.5558919921875001,0.16297014430905077,3.411005092646456,5,0.8,5.654075020072178,0.0947208027515915
5337,0.8500000000000002,1,1,1,20,0.06999999999999999,0.12999999999999998,0.05500000000000001,361,57.5,417930.078125,0.41793007812499994,0.1838600765558881,2.2730876977415018,4,0.75,5.360437795859646,0.07083361744737965
5338,0.8500000000000002,1,1,1,20,0.06999999999999999,0.12999999999999998,0.07,361,124.0,746236.1328125,0.7462361328125,0.1320424938906558,5.651484691212035,2,0.5,,0.12305957041695749
5339,0.8500000000000002,1,1,1,20,0.06999999999999999,0.12999999999999998,0.085,361,124.0,552048.046875,0.552048046875,0.2353693956231656,2.34545381489974,2,0.5,,0.09031368975310348
5340,0.8500000000000002,1,1,1,20,0.06999999999999999,0.12999999999999998,0.1,361,124.0,552048.046875,0.552048046875,0.2353693956231656,2.34545381489974,2,0.5,,0.09031368975310348
5341,0.8500000000000002,1,1,1,20,0.08999999999999998,0.01,0.01,361,5.931034482758621,209433.203125,0.2094332031249999,0.18420353687862545,1.1369662422008686,29,0.4482758620689655,1.2334558592999716,0.04759611568644279
5342,0.8500000000000002,1,1,1,20,0.08999999999999998,0.01,0.025,361,13.5,-141325.390625,-0.14132539062500005,0.4633678023107711,-0.3049961389639586,16,0.375,0.7390146994967496,-0.020839633772345614
5343,0.8500000000000002,1,1,1,20,0.08999999999999998,0.01,0.04,361,30.0,668707.421875,0.668707421875,0.1689475494463043,3.958077072242659,8,0.625,6.621953733339512,0.11237456423268966
5344,0.8500000000000002,1,1,1,20,0.08999999999999998,0.01,0.05500000000000001,361,48.6,519573.828125,0.519573828125,0.18875502757758733,2.752635703498972,5,0.8,6.420929185235903,0.08634673705860275
5345,0.8500000000000002,1,1,1,20,0.08999999999999998,0.01,0.07,361,123.5,753232.2265625,0.7532322265625,0.1314118073917242,5.731845878332662,2,0.5,,0.12424712265815464
5346,0.8500000000000002,1,1,1,20,0.08999999999999998,0.01,0.085,361,123.5,559044.140625,0.559044140625,0.23419967895311522,2.3870405934113847,2,0.5,,0.09147711152018363
5347,0.8500000000000002,1,1,1,20,0.08999999999999998,0.01,0.1,361,123.5,559044.140625,0.559044140625,0.23419967895311522,2.3870405934113847,2,0.5,,0.09147711152018363
5348,0.8500000000000002,1,1,1,20,0.08999999999999998,0.03,0.01,361,5.862068965517241,192887.109375,0.19288710937499998,0.2061804264303282,0.9355258048230866,29,0.41379310344827586,1.2126205824836944,0.04492995288861438
5349,0.8500000000000002,1,1,1,20,0.08999999999999998,0.03,0.025,361,13.4375,-176611.328125,-0.17661132812500002,0.4882740269231072,-0.36170535065714765,16,0.375,0.7083315043994383,-0.026982920866742227
5350,0.8500000000000002,1,1,1,20,0.08999999999999998,0.03,0.04,361,30.0,668707.421875,0.668707421875,0.1689475494463043,3.958077072242659,8,0.625,6.621953733339512,0.11237456423268966
5351,0.8500000000000002,1,1,1,20,0.08999999999999998,0.03,0.05500000000000001,361,48.6,519573.828125,0.519573828125,0.18875502757758733,2.752635703498972,5,0.8,6.420929185235903,0.08634673705860275
5352,0.8500000000000002,1,1,1,20,0.08999999999999998,0.03,0.07,361,123.5,753232.2265625,0.7532322265625,0.1314118073917242,5.731845878332662,2,0.5,,0.12424712265815464
5353,0.8500000000000002,1,1,1,20,0.08999999999999998,0.03,0.085,361,123.5,559044.140625,0.559044140625,0.23419967895311522,2.3870405934113847,2,0.5,,0.09147711152018363
5354,0.8500000000000002,1,1,1,20,0.08999999999999998,0.03,0.1,361,123.5,559044.140625,0.559044140625,0.23419967895311522,2.3870405934113847,2,0.5,,0.09147711152018363
5355,0.8500000000000002,1,1,1,20,0.08999999999999998,0.049999999999999996,0.01,361,6.3478260869565215,234386.9140625,0.2343869140624999,0.13534989852838553,1.731711043827228,23,0.43478260869565216,1.4483578937900523,0.05418502121767081
5356,0.8500000000000002,1,1,1,20,0.08999999999999998,0.049999999999999996,0.025,361,12.357142857142858,53912.3046875,0.05391230468750008,0.27448516764181485,0.1964124515385549,14,0.42857142857142855,1.0485517516351521,0.013060327568808034
5357,0.8500000000000002,1,1,1,20,0.08999999999999998,0.049999999999999996,0.04,361,30.0,668707.421875,0.668707421875,0.1689475494463043,3.958077072242659,8,0.625,6.621953733339512,0.11237456423268966
5358,0.8500000000000002,1,1,1,20,0.08999999999999998,0.049999999999999996,0.05500000000000001,361,48.6,519573.828125,0.519573828125,0.18875502757758733,2.752635703498972,5,0.8,6.420929185235903,0.08634673705860275
5359,0.8500000000000002,1,1,1,20,0.08999999999999998,0.049999999999999996,0.07,361,123.5,753232.2265625,0.7532322265625,0.1314118073917242,5.731845878332662,2,0.5,,0.12424712265815464
5360,0.8500000000000002,1,1,1,20,0.08999999999999998,0.049999999999999996,0.085,361,123.5,559044.140625,0.559044140625,0.23419967895311522,2.3870405934113847,2,0.5,,0.09147711152018363
5361,0.8500000000000002,1,1,1,20,0.08999999999999998,0.049999999999999996,0.1,361,123.5,559044.140625,0.559044140625,0.23419967895311522,2.3870405934113847,2,0.5,,0.09147711152018363
5362,0.8500000000000002,1,1,1,20,0.08999999999999998,0.06999999999999999,0.01,361,6.409090909090909,263574.4140625,0.26357441406250004,0.13010068196984015,2.025926459967379,22,0.45454545454545453,1.5961291376814977,0.06033474571326785
5363,0.8500000000000002,1,1,1,20,0.08999999999999998,0.06999999999999999,0.025,361,13.153846153846153,63854.296875,0.063854296875,0.2591048874040516,0.24644188504026465,13,0.46153846153846156,1.0899184806343327,0.01470943889001902
5364,0.8500000000000002,1,1,1,20,0.08999999999999998,0.06999999999999999,0.04,361,30.0,668707.421875,0.668707421875,0.1689475494463043,3.958077072242659,8,0.625,6.621953733339512,0.11237456423268966
5365,0.8500000000000002,1,1,1,20,0.08999999999999998,0.06999999999999999,0.05500000000000001,361,48.6,519573.828125,0.519573828125,0.18875502757758733,2.752635703498972,5,0.8,6.420929185235903,0.08634673705860275
5366,0.8500000000000002,1,1,1,20,0.08999999999999998,0.06999999999999999,0.07,361,123.5,753232.2265625,0.7532322265625,0.1314118073917242,5.731845878332662,2,0.5,,0.12424712265815464
5367,0.8500000000000002,1,1,1,20,0.08999999999999998,0.06999999999999999,0.085,361,123.5,559044.140625,0.559044140625,0.23419967895311522,2.3870405934113847,2,0.5,,0.09147711152018363
5368,0.8500000000000002,1,1,1,20,0.08999999999999998,0.06999999999999999,0.1,361,123.5,559044.140625,0.559044140625,0.23419967895311522,2.3870405934113847,2,0.5,,0.09147711152018363
5369,0.8500000000000002,1,1,1,20,0.08999999999999998,0.08999999999999998,0.01,361,6.631578947368421,319334.1796875,0.3193341796875,0.10730959139305218,2.975821411134135,19,0.5263157894736842,2.023788212980426,0.07480825215564857
5370,0.8500000000000002,1,1,1,20,0.08999999999999998,0.08999999999999998,0.025,361,13.5,359668.1640625,0.3596681640624999,0.1317996173965309,2.7289014275390966,12,0.5833333333333334,2.4333085314706024,0.07092409673673736
5371,0.8500000000000002,1,1,1,20,0.08999999999999998,0.08999999999999998,0.04,361,34.0,659917.578125,0.659917578125,0.1689475494463043,3.9060500154501385,7,0.7142857142857143,6.399073516275784,0.11115448198588586
5372,0.8500000000000002,1,1,1,20,0.08999999999999998,0.08999999999999998,0.05500000000000001,361,48.6,519573.828125,0.519573828125,0.18875502757758733,2.752635703498972,5,0.8,6.420929185235903,0.08634673705860275
5373,0.8500000000000002,1,1,1,20,0.08999999999999998,0.08999999999999998,0.07,361,123.5,753232.2265625,0.7532322265625,0.1314118073917242,5.731845878332662,2,0.5,,0.12424712265815464
5374,0.8500000000000002,1,1,1,20,0.08999999999999998,0.08999999999999998,0.085,361,123.5,559044.140625,0.559044140625,0.23419967895311522,2.3870405934113847,2,0.5,,0.09147711152018363
5375,0.8500000000000002,1,1,1,20,0.08999999999999998,0.08999999999999998,0.1,361,123.5,559044.140625,0.559044140625,0.23419967895311522,2.3870405934113847,2,0.5,,0.09147711152018363
5376,0.8500000000000002,1,1,1,20,0.08999999999999998,0.10999999999999997,0.01,361,6.882352941176471,316800.5859375,0.31680058593750005,0.10211018957889717,3.1025364583494257,17,0.5294117647058824,1.9601824917331743,0.07452008563288398
5377,0.8500000000000002,1,1,1,20,0.08999999999999998,0.10999999999999997,0.025,361,14.181818181818182,358224.609375,0.3582246093749999,0.1317996173965309,2.7179487805131424,11,0.6363636363636364,2.357890879207525,0.07082747567764089
5378,0.8500000000000002,1,1,1,20,0.08999999999999998,0.10999999999999997,0.04,361,38.833333333333336,639108.0078125,0.6391080078125,0.1634888882612875,3.909183153726505,6,0.6666666666666666,6.2288213458782025,0.10779160767943195
5379,0.8500000000000002,1,1,1,20,0.08999999999999998,0.10999999999999997,0.05500000000000001,361,59.5,498764.2578125,0.4987642578125,0.18298188905306523,2.725757507443029,4,0.75,6.203814309672713,0.08296145923217564
5380,0.8500000000000002,1,1,1,20,0.08999999999999998,0.10999999999999997,0.07,361,123.5,753232.2265625,0.7532322265625,0.1314118073917242,5.731845878332662,2,0.5,,0.12424712265815464
5381,0.8500000000000002,1,1,1,20,0.08999999999999998,0.10999999999999997,0.085,361,123.5,559044.140625,0.559044140625,0.23419967895311522,2.3870405934113847,2,0.5,,0.09147711152018363
5382,0.8500000000000002,1,1,1,20,0.08999999999999998,0.10999999999999997,0.1,361,123.5,559044.140625,0.559044140625,0.23419967895311522,2.3870405934113847,2,0.5,,0.09147711152018363
5383,0.8500000000000002,1,1,1,20,0.08999999999999998,0.12999999999999998,0.01,361,6.294117647058823,213698.6328125,0.2136986328124999,0.10893117890600124,1.9617765543224726,17,0.5294117647058824,1.647693517127395,0.053686028060849225
5384,0.8500000000000002,1,1,1,20,0.08999999999999998,0.12999999999999998,0.025,361,13.363636363636363,284386.5234375,0.28438652343750004,0.1317996173965309,2.157718884584451,11,0.6363636363636364,2.07799926704943,0.05809848004828969
5385,0.8500000000000002,1,1,1,20,0.08999999999999998,0.12999999999999998,0.04,361,45.0,562888.0859375,0.5628880859375001,0.16223167365657032,3.4696559139806626,5,0.8,5.7126481702840195,0.09592707725373115
5386,0.8500000000000002,1,1,1,20,0.08999999999999998,0.12999999999999998,0.05500000000000001,361,57.25,424926.171875,0.4249261718749999,0.18298188905306523,2.322230763241111,4,0.75,5.433430942817959,0.07202388371395751
5387,0.8500000000000002,1,1,1,20,0.08999999999999998,0.12999999999999998,0.07,361,123.5,753232.2265625,0.7532322265625,0.1314118073917242,5.731845878332662,2,0.5,,0.12424712265815464
5388,0.8500000000000002,1,1,1,20,0.08999999999999998,0.12999999999999998,0.085,361,123.5,559044.140625,0.559044140625,0.23419967895311522,2.3870405934113847,2,0.5,,0.09147711152018363
5389,0.8500000000000002,1,1,1,20,0.08999999999999998,0.12999999999999998,0.1,361,123.5,559044.140625,0.559044140625,0.23419967895311522,2.3870405934113847,2,0.5,,0.09147711152018363
5390,0.8500000000000002,1,1,1,20,0.10999999999999997,0.01,0.01,361,5.758620689655173,224759.1796875,0.22475917968749992,0.18663152340753464,1.2042937633676627,29,0.4827586206896552,1.27782088787153,0.05128506682400017
5391,0.8500000000000002,1,1,1,20,0.10999999999999997,0.01,0.025,361,14.266666666666667,-120887.3046875,-0.12088730468749997,0.4596290882859967,-0.26301056170813936,15,0.3333333333333333,0.7641048105503961,-0.01780657469803959
5392,0.8500000000000002,1,1,1,20,0.10999999999999997,0.01,0.04,361,29.5,669943.359375,0.6699433593749999,0.16881286408256235,3.9685563242819373,8,0.625,6.632065477056026,0.11416049746611992
5393,0.8500000000000002,1,1,1,20,0.10999999999999997,0.01,0.05500000000000001,361,47.8,520809.765625,0.5208097656249999,0.18859588993187193,2.761511747754081,5,0.8,6.433824233643279,0.08774435323145915
5394,0.8500000000000002,1,1,1,20,0.10999999999999997,0.01,0.07,361,121.5,754468.1640625,0.7544681640625,0.1313010152930134,5.7460954310126,2,0.5,,0.126171953957717
5395,0.8500000000000002,1,1,1,20,0.10999999999999997,0.01,0.085,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
5396,0.8500000000000002,1,1,1,20,0.10999999999999997,0.01,0.1,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
5397,0.8500000000000002,1,1,1,20,0.10999999999999997,0.03,0.01,361,5.689655172413793,208213.0859375,0.2082130859375,0.20822003017330215,0.9999666495303243,29,0.4482758620689655,1.2570980277694868,0.04863672005085244
5398,0.8500000000000002,1,1,1,20,0.10999999999999997,0.03,0.025,361,14.2,-156173.2421875,-0.15617324218749995,0.4840522779331512,-0.32263713922459397,15,0.3333333333333333,0.7323798976455818,-0.024024763503057975
5399,0.8500000000000002,1,1,1,20,0.10999999999999997,0.03,0.04,361,29.5,669943.359375,0.6699433593749999,0.16881286408256235,3.9685563242819373,8,0.625,6.632065477056026,0.11416049746611992
5400,0.8500000000000002,1,1,1,20,0.10999999999999997,0.03,0.05500000000000001,361,47.8,520809.765625,0.5208097656249999,0.18859588993187193,2.761511747754081,5,0.8,6.433824233643279,0.08774435323145915
5401,0.8500000000000002,1,1,1,20,0.10999999999999997,0.03,0.07,361,121.5,754468.1640625,0.7544681640625,0.1313010152930134,5.7460954310126,2,0.5,,0.126171953957717
5402,0.8500000000000002,1,1,1,20,0.10999999999999997,0.03,0.085,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
5403,0.8500000000000002,1,1,1,20,0.10999999999999997,0.03,0.1,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
5404,0.8500000000000002,1,1,1,20,0.10999999999999997,0.049999999999999996,0.01,361,6.130434782608695,249712.890625,0.2497128906249999,0.13705408824609022,1.82200249420231,23,0.4782608695652174,1.525859123886491,0.05825470150719867
5405,0.8500000000000002,1,1,1,20,0.10999999999999997,0.049999999999999996,0.025,361,13.153846153846153,74350.390625,0.07435039062500004,0.274409671076965,0.27094668468935496,13,0.38461538461538464,1.084150881005565,0.016893651349609677
5406,0.8500000000000002,1,1,1,20,0.10999999999999997,0.049999999999999996,0.04,361,29.5,669943.359375,0.6699433593749999,0.16881286408256235,3.9685563242819373,8,0.625,6.632065477056026,0.11416049746611992
5407,0.8500000000000002,1,1,1,20,0.10999999999999997,0.049999999999999996,0.05500000000000001,361,47.8,520809.765625,0.5208097656249999,0.18859588993187193,2.761511747754081,5,0.8,6.433824233643279,0.08774435323145915
5408,0.8500000000000002,1,1,1,20,0.10999999999999997,0.049999999999999996,0.07,361,121.5,754468.1640625,0.7544681640625,0.1313010152930134,5.7460954310126,2,0.5,,0.126171953957717
5409,0.8500000000000002,1,1,1,20,0.10999999999999997,0.049999999999999996,0.085,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
5410,0.8500000000000002,1,1,1,20,0.10999999999999997,0.049999999999999996,0.1,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
5411,0.8500000000000002,1,1,1,20,0.10999999999999997,0.06999999999999999,0.01,361,6.181818181818182,278900.390625,0.27890039062500005,0.12872704863549878,2.166602851392402,22,0.5,1.6984486740061295,0.06453388337452445
5412,0.8500000000000002,1,1,1,20,0.10999999999999997,0.06999999999999999,0.025,361,14.083333333333334,84292.3828125,0.08429238281249996,0.25932767824505165,0.32504198311160554,12,0.4166666666666667,1.1269220419128285,0.01858065821437466
5413,0.8500000000000002,1,1,1,20,0.10999999999999997,0.06999999999999999,0.04,361,29.5,669943.359375,0.6699433593749999,0.16881286408256235,3.9685563242819373,8,0.625,6.632065477056026,0.11416049746611992
5414,0.8500000000000002,1,1,1,20,0.10999999999999997,0.06999999999999999,0.05500000000000001,361,47.8,520809.765625,0.5208097656249999,0.18859588993187193,2.761511747754081,5,0.8,6.433824233643279,0.08774435323145915
5415,0.8500000000000002,1,1,1,20,0.10999999999999997,0.06999999999999999,0.07,361,121.5,754468.1640625,0.7544681640625,0.1313010152930134,5.7460954310126,2,0.5,,0.126171953957717
5416,0.8500000000000002,1,1,1,20,0.10999999999999997,0.06999999999999999,0.085,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
5417,0.8500000000000002,1,1,1,20,0.10999999999999997,0.06999999999999999,0.1,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
5418,0.8500000000000002,1,1,1,20,0.10999999999999997,0.08999999999999998,0.01,361,6.368421052631579,334660.15625,0.33466015625,0.10620822363877602,3.150981579243902,19,0.5789473684210527,2.2151324292553487,0.07953860709560198
5419,0.8500000000000002,1,1,1,20,0.10999999999999997,0.08999999999999998,0.025,361,14.545454545454545,380106.25,0.3801062500000001,0.12898805271863545,2.946832997232189,11,0.5454545454545454,2.510781406746847,0.07591504607038704
5420,0.8500000000000002,1,1,1,20,0.10999999999999997,0.08999999999999998,0.04,361,33.42857142857143,661153.515625,0.6611535156249999,0.16881286408256235,3.9164877583123374,7,0.7142857142857143,6.409185259992298,0.11293662951700059
5421,0.8500000000000002,1,1,1,20,0.10999999999999997,0.08999999999999998,0.05500000000000001,361,47.8,520809.765625,0.5208097656249999,0.18859588993187193,2.761511747754081,5,0.8,6.433824233643279,0.08774435323145915
5422,0.8500000000000002,1,1,1,20,0.10999999999999997,0.08999999999999998,0.07,361,121.5,754468.1640625,0.7544681640625,0.1313010152930134,5.7460954310126,2,0.5,,0.126171953957717
5423,0.8500000000000002,1,1,1,20,0.10999999999999997,0.08999999999999998,0.085,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
5424,0.8500000000000002,1,1,1,20,0.10999999999999997,0.08999999999999998,0.1,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
5425,0.8500000000000002,1,1,1,20,0.10999999999999997,0.10999999999999997,0.01,361,6.588235294117647,332126.5625,0.33212656250000006,0.10042104494121973,3.3073402362463606,17,0.5882352941176471,2.1429155204385384,0.07931206537178857
5426,0.8500000000000002,1,1,1,20,0.10999999999999997,0.10999999999999997,0.025,361,15.4,378662.6953125,0.3786626953125001,0.12898805271863545,2.935641614332186,10,0.6,2.4353637544837694,0.07585376265632357
5427,0.8500000000000002,1,1,1,20,0.10999999999999997,0.10999999999999997,0.04,361,38.166666666666664,640343.9453125,0.6403439453124999,0.1633585545544335,3.9198678456666185,6,0.6666666666666666,6.238933089594715,0.10953530117115814
5428,0.8500000000000002,1,1,1,20,0.10999999999999997,0.10999999999999997,0.05500000000000001,361,58.5,500000.1953125,0.5000001953125,0.1828276186878932,2.7348176325922346,4,0.75,6.216709358080089,0.08431940565223359
5429,0.8500000000000002,1,1,1,20,0.10999999999999997,0.10999999999999997,0.07,361,121.5,754468.1640625,0.7544681640625,0.1313010152930134,5.7460954310126,2,0.5,,0.126171953957717
5430,0.8500000000000002,1,1,1,20,0.10999999999999997,0.10999999999999997,0.085,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
5431,0.8500000000000002,1,1,1,20,0.10999999999999997,0.10999999999999997,0.1,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
5432,0.8500000000000002,1,1,1,20,0.10999999999999997,0.12999999999999998,0.01,361,6.0,229024.609375,0.2290246093749999,0.11268364612573423,2.0324565032218658,17,0.5882352941176471,1.7881205846553183,0.058308866260037215
5433,0.8500000000000002,1,1,1,20,0.10999999999999997,0.12999999999999998,0.025,361,14.5,304824.609375,0.304824609375,0.12898805271863545,2.3632003348396986,10,0.6,2.1554721423256744,0.06303405849923134
5434,0.8500000000000002,1,1,1,20,0.10999999999999997,0.12999999999999998,0.04,361,44.2,564124.0234375,0.5641240234375,0.16210190966062343,3.480057851376027,5,0.8,5.722995766446513,0.09753494784482045
5435,0.8500000000000002,1,1,1,20,0.10999999999999997,0.12999999999999998,0.05500000000000001,361,56.25,426162.109375,0.4261621093750001,0.1828276186878932,2.330950391595405,4,0.75,5.4463259912253354,0.07326921751905663
5436,0.8500000000000002,1,1,1,20,0.10999999999999997,0.12999999999999998,0.07,361,121.5,754468.1640625,0.7544681640625,0.1313010152930134,5.7460954310126,2,0.5,,0.126171953957717
5437,0.8500000000000002,1,1,1,20,0.10999999999999997,0.12999999999999998,0.085,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
5438,0.8500000000000002,1,1,1,20,0.10999999999999997,0.12999999999999998,0.1,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
5439,0.8500000000000002,1,1,1,20,0.12999999999999998,0.01,0.01,361,5.714285714285714,143855.2734375,0.14385527343750004,0.21629695243812275,0.6650822945767279,28,0.42857142857142855,1.1259533253146063,0.036193330505666484
5440,0.8500000000000002,1,1,1,20,0.12999999999999998,0.01,0.025,361,13.6,-205901.171875,-0.205901171875,0.48417461998915345,-0.42526221609801157,15,0.3333333333333333,0.6597404696156772,-0.03320530816842903
5441,0.8500000000000002,1,1,1,20,0.12999999999999998,0.01,0.04,361,28.375,573881.4453125,0.5738814453125001,0.17996371974300562,3.1888729913563827,8,0.625,5.8461410626598935,0.09970848430239339
5442,0.8500000000000002,1,1,1,20,0.12999999999999998,0.01,0.05500000000000001,361,46.0,424747.8515625,0.42474785156250006,0.20182087569815155,2.104578379680424,5,0.8,5.4315704530588045,0.07298777256575993
5443,0.8500000000000002,1,1,1,20,0.12999999999999998,0.01,0.07,361,117.0,658406.25,0.6584062500000001,0.14050828942277016,4.685889015550862,2,0.5,,0.11199909781563569
5444,0.8500000000000002,1,1,1,20,0.12999999999999998,0.01,0.085,361,117.0,464218.1640625,0.46421816406250005,0.2511147828800887,1.8486293747356626,2,0.5,,0.07836329385119227
5445,0.8500000000000002,1,1,1,20,0.12999999999999998,0.01,0.1,361,117.0,464218.1640625,0.46421816406250005,0.2511147828800887,1.8486293747356626,2,0.5,,0.07836329385119227
5446,0.8500000000000002,1,1,1,20,0.12999999999999998,0.03,0.01,361,5.642857142857143,127309.1796875,0.1273091796875001,0.22870037554629907,0.5566636232380261,28,0.39285714285714285,1.1007064024788318,0.033273359660257
5447,0.8500000000000002,1,1,1,20,0.12999999999999998,0.03,0.025,361,13.533333333333333,-241187.109375,-0.241187109375,0.510337352171744,-0.4726032855495029,15,0.3333333333333333,0.6323486659660413,-0.03963613750228633
5448,0.8500000000000002,1,1,1,20,0.12999999999999998,0.03,0.04,361,28.375,573881.4453125,0.5738814453125001,0.17996371974300562,3.1888729913563827,8,0.625,5.8461410626598935,0.09970848430239339
5449,0.8500000000000002,1,1,1,20,0.12999999999999998,0.03,0.05500000000000001,361,46.0,424747.8515625,0.42474785156250006,0.20182087569815155,2.104578379680424,5,0.8,5.4315704530588045,0.07298777256575993
5450,0.8500000000000002,1,1,1,20,0.12999999999999998,0.03,0.07,361,117.0,658406.25,0.6584062500000001,0.14050828942277016,4.685889015550862,2,0.5,,0.11199909781563569
5451,0.8500000000000002,1,1,1,20,0.12999999999999998,0.03,0.085,361,117.0,464218.1640625,0.46421816406250005,0.2511147828800887,1.8486293747356626,2,0.5,,0.07836329385119227
5452,0.8500000000000002,1,1,1,20,0.12999999999999998,0.03,0.1,361,117.0,464218.1640625,0.46421816406250005,0.2511147828800887,1.8486293747356626,2,0.5,,0.07836329385119227
5453,0.8500000000000002,1,1,1,20,0.12999999999999998,0.049999999999999996,0.01,361,6.090909090909091,168808.984375,0.16880898437500003,0.1433462419748025,1.1776310424982985,22,0.4090909090909091,1.3178598419458385,0.04250879633506031
